,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
52,8,868.0,3611,0.22195010000723414,"[4, 3, 4, 3, 3, 4, 0, 4, 2, 4, 1, 1, 4, 1, 3, 4, 4, 1, 4, 0, 2, 3, 1, 4, 4, 1, 4, 3, 4, 4, 4, 4, 1, 0, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 2, 3, 1, 4, 3, 2, 4, 1, 1, 2, 3, 3, 1, 2, 4, 1]",400,0.5,1024
53,16,941.0,6824,0.42029029998229817,"[4, 4, 4, 3, 3, 4, 2, 4, 2, 4, 4, 2, 4, 1, 4, 1, 0, 2, 4, 2, 3, 4, 4, 4, 4, 4, 1, 2, 1, 4, 4, 4, 4, 2, 3, 1, 2, 4, 0, 2, 4, 4, 4, 4, 4, 0, 4, 3, 4, 2, 4, 4, 4, 4, 3, 4, 3, 4, 1, 3]",400,0.5,1024
54,32,1019.0,13249,0.8053326999943238,"[4, 4, 3, 4, 0, 3, 1, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 3, 2, 4, 1, 4, 4, 3, 4, 4, 2, 0, 4, 4, 4, 3, 0, 4, 3, 4, 4, 1, 1, 4, 4, 3, 4, 1, 4, 0, 4, 3, 4, 2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",400,0.5,1024
55,64,1069.0,26093,1.5748471999831963,"[4, 4, 4, 3, 0, 4, 1, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 3, 0, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 1, 4, 3, 4, 0, 1, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.5,1024
56,128,1077.0,51764,3.1095862000074703,"[4, 4, 4, 3, 0, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.5,1024
57,256,1078.0,103093,6.173405299981823,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.5,1024
58,512,1078.0,205749,12.291947199992137,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.5,1024
59,1024,1078.0,254270,15.194120000000112,"[4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 1, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 1]",400,0.5,1024
60,0,760.0,400,0.008936400001402944,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1, 2, 4, 4, 4, 4, 4, 4, 2, 1, 2, 4, 1, 4, 2, 4, 2, 0, 3, 4, 4]",400,0.75,1024
61,1,775.0,802,0.040439700009301305,"[1, 3, 0, 1, 0, 3, 1, 3, 2, 4, 2, 0, 3, 4, 2, 4, 3, 4, 0, 2, 2, 2, 4, 4, 4, 2, 3, 2, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 2, 2, 4, 2, 4, 3, 0, 3, 1, 4, 4, 3, 2, 4, 4, 1, 2, 3, 4, 4, 1, 4]",400,0.75,1024
62,2,780.0,1204,0.07042329999967478,"[4, 1, 3, 3, 4, 4, 0, 0, 2, 4, 3, 3, 4, 4, 2, 2, 2, 4, 4, 4, 4, 1, 3, 3, 1, 3, 4, 1, 3, 3, 3, 4, 2, 4, 1, 3, 1, 4, 1, 1, 3, 2, 2, 4, 4, 0, 0, 2, 4, 3, 2, 1, 2, 3, 3, 4, 3, 4, 0, 1]",400,0.75,1024
63,4,794.0,2007,0.1252280000189785,"[4, 3, 4, 4, 1, 4, 4, 2, 2, 4, 4, 1, 0, 1, 4, 1, 1, 4, 2, 4, 1, 3, 4, 1, 4, 2, 3, 4, 3, 1, 4, 4, 4, 1, 2, 4, 3, 3, 2, 4, 3, 2, 3, 4, 3, 3, 0, 3, 2, 4, 1, 2, 1, 2, 3, 0, 4, 3, 3, 1]",400,0.75,1024
