,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
48,0,433.0,400,0.0094941999996081,"[1, 2, 2, 1, 0, 3, 3, 3, 0, 4, 0, 2, 2, 4, 3, 4, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 0, 4, 2, 2, 0, 3, 4, 2, 1]",False,400,0.5,1024
49,1,523.0,802,0.7298389999923529,"[0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 4.0, 2.0, 4.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 3.0, 0.0, 4.0, 3.0, 2.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0, 4.0, 1.0, 3.0, 4.0, 4.0, 4.0, 3.0, 0.0, 1.0, 3.0, 4.0, 2.0, 4.0]",False,400,0.5,1024
50,2,548.0,1204,1.5172931999986758,"[3.0, 4.0, 2.0, 0.0, 2.0, 4.0, 3.0, 3.0, 1.0, 2.0, 3.0, 3.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 1.0, 4.0, 1.0, 2.0, 0.0, 1.0, 4.0, 3.0, 4.0, 3.0]",False,400,0.5,1024
51,4,598.0,2008,3.087721400006558,"[4.0, 3.0, 4.0, 0.0, 3.0, 2.0, 3.0, 3.0, 0.0, 4.0, 1.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 0.0, 1.0, 3.0, 4.0, 2.0, 4.0]",False,400,0.5,1024
52,8,631.0,3616,6.238769000003231,"[4.0, 3.0, 3.0, 0.0, 2.0, 1.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 0.0, 1.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 3.0, 4.0, 2.0, 4.0, 0.0, 4.0, 3.0, 4.0, 4.0, 3.0]",False,400,0.5,1024
53,16,666.0,6829,12.469985899995663,"[3.0, 4.0, 4.0, 0.0, 0.0, 4.0, 0.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 3.0, 4.0, 1.0, 4.0]",False,400,0.5,1024
54,32,678.0,13251,24.695220800000243,"[4.0, 4.0, 4.0, 0.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 3.0, 4.0]",False,400,0.5,1024
55,64,678.0,26083,48.02151679999952,"[4.0, 4.0, 4.0, 0.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 3.0, 4.0]",False,400,0.5,1024
56,128,678.0,51747,95.10048189999361,"[4.0, 4.0, 4.0, 0.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 3.0, 4.0]",False,400,0.5,1024
57,256,678.0,103075,188.75977109999803,"[4.0, 4.0, 4.0, 0.0, 1.0, 4.0, 0.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 0.0, 4.0, 0.0, 4.0, 3.0, 4.0]",False,400,0.5,1024
